# Time-averaged data for fix aveE
# TimeStep v_varbias
69290000 0.0575148
69300000 0.0576802
69310000 0.0578246
69320000 0.05797
69330000 0.0580874
69340000 0.0582297
69350000 0.0583492
69360000 0.0584927
69370000 0.0586264
69380000 0.0587883
69390000 0.0589099
69400000 0.0590208
69410000 0.0591518
69420000 0.0592923
69430000 0.0594423
69440000 0.0595899
69450000 0.0597333
69460000 0.0598574
69470000 0.0599979
69480000 0.0601489
69490000 0.0602808
69500000 0.0604177
69510000 0.0605419
69520000 0.060667
69530000 0.0607828
69540000 0.0609326
69550000 0.0611414
69560000 0.0613036
69570000 0.0614952
69580000 0.0616504
69590000 0.0618158
69600000 0.0620086
69610000 0.0621573
69620000 0.0623321
69630000 0.0624975
69640000 0.0626979
69650000 0.0628896
69660000 0.0630923
69670000 0.0632849
69680000 0.0634723
69690000 0.0636662
69700000 0.0638635
69710000 0.064054
69720000 0.0642615
69730000 0.064422
69740000 0.0646029
69750000 0.0647956
69760000 0.064983
69770000 0.0651872
69780000 0.0653758
69790000 0.0655639
69800000 0.0657472
69810000 0.0659268
69820000 0.0661074
69830000 0.0663101
69840000 0.0664846
69850000 0.0666468
69860000 0.0668214
69870000 0.0669755
69880000 0.067126
69890000 0.0672644
69900000 0.0674088
69910000 0.0675296
69920000 0.0676518
69930000 0.0677891
69940000 0.0679019
69950000 0.0680381
69960000 0.0681855
69970000 0.0683257
69980000 0.0684627
69990000 0.0685999
70000000 0.0687416
70010000 0.0688953
70020000 0.0690236
70030000 0.0691835
70040000 0.0693417
70050000 0.0694932
70060000 0.0696555
70070000 0.0698197
70080000 0.0699738
70090000 0.0701498
70100000 0.0703208
70110000 0.0704953
70120000 0.0706463
70130000 0.0708216
70140000 0.071001
70150000 0.0711982
70160000 0.0713714
70170000 0.0715746
70180000 0.0717718
70190000 0.0719415
70200000 0.0721524
70210000 0.0723226
70220000 0.0724792
70230000 0.0726577
70240000 0.0728227
70250000 0.0729747
70260000 0.073125
70270000 0.0732631
70280000 0.0733978
70290000 0.0735635
70300000 0.0737269
70310000 0.0739345
70320000 0.0741542
70330000 0.0743617
70340000 0.0745712
70350000 0.0747789
70360000 0.0749544
70370000 0.0751169
70380000 0.0752567
70390000 0.0754006
70400000 0.0755798
70410000 0.0757517
70420000 0.0759115
70430000 0.076104
70440000 0.0763022
70450000 0.0765772
70460000 0.0768317
70470000 0.0770551
70480000 0.0773127
70490000 0.0775626
70500000 0.0778167
70510000 0.0780485
70520000 0.0782646
70530000 0.0784458
70540000 0.0786744
70550000 0.0789121
70560000 0.0791726
70570000 0.0793892
70580000 0.0796066
70590000 0.0797856
70600000 0.0799871
70610000 0.0802181
70620000 0.0804769
70630000 0.0807311
70640000 0.0809523
70650000 0.0812066
70660000 0.0814602
70670000 0.0817211
70680000 0.0819282
70690000 0.0821373
70700000 0.0823514
70710000 0.0825599
70720000 0.0827522
70730000 0.0829462
70740000 0.0831709
70750000 0.0833721
70760000 0.0835285
70770000 0.0836712
70780000 0.0838295
70790000 0.084031
70800000 0.08423
70810000 0.0844151
70820000 0.0846109
70830000 0.0848202
70840000 0.0850084
70850000 0.085193
70860000 0.0853907
70870000 0.0856172
70880000 0.0858548
70890000 0.0861261
70900000 0.0863894
70910000 0.0866289
70920000 0.0868679
70930000 0.0870653
70940000 0.087237
70950000 0.0874551
70960000 0.087662
70970000 0.0878756
70980000 0.0880852
70990000 0.0883243
71000000 0.0885775
71010000 0.0888231
71020000 0.0890875
71030000 0.0894108
71040000 0.0897244
71050000 0.0900465
71060000 0.0903015
71070000 0.0905851
71080000 0.0908668
71090000 0.0911247
71100000 0.0913739
71110000 0.0916052
71120000 0.0918241
71130000 0.0920083
71140000 0.0921514
71150000 0.0922382
71160000 0.0923182
71170000 0.0923915
71180000 0.0923677
71190000 0.0923036
71200000 0.0922389
71210000 0.0922144
71220000 0.0921762
71230000 0.0922205
71240000 0.092325
71250000 0.092408
71260000 0.0924587
71270000 0.092549
71280000 0.0926039
71290000 0.0926491
71300000 0.0927356
71310000 0.0927793
71320000 0.092742
71330000 0.0927124
71340000 0.0926493
71350000 0.0925803
71360000 0.0924873
71370000 0.0924242
71380000 0.0923798
71390000 0.0923682
71400000 0.09231
71410000 0.092296
71420000 0.0923029
71430000 0.0922822
71440000 0.0923336
71450000 0.0923796
71460000 0.0923962
71470000 0.092416
71480000 0.0924116
71490000 0.0924121
71500000 0.0923662
71510000 0.0923492
71520000 0.0922895
71530000 0.0922016
71540000 0.092086
71550000 0.091946
71560000 0.0918208
71570000 0.0916738
71580000 0.0915586
71590000 0.0913552
71600000 0.0911813
71610000 0.0909971
71620000 0.090773
71630000 0.0905503
71640000 0.0903105
71650000 0.0900321
71660000 0.0898409
71670000 0.0896367
71680000 0.0894226
71690000 0.0892255
71700000 0.0889922
71710000 0.0886689
71720000 0.0883345
71730000 0.0879537
71740000 0.0876104
71750000 0.0873016
71760000 0.0869575
71770000 0.0866381
71780000 0.0863101
71790000 0.0859508
71800000 0.0856117
71810000 0.0852634
71820000 0.0848943
71830000 0.0845658
71840000 0.0842305
71850000 0.0838993
71860000 0.0835045
71870000 0.0831407
71880000 0.0828308
71890000 0.0825153
71900000 0.0822727
71910000 0.0820644
71920000 0.0819097
71930000 0.0817541
71940000 0.0815512
71950000 0.0813644
71960000 0.0811768
71970000 0.0809723
71980000 0.0807481
71990000 0.0805145
72000000 0.0802727
72010000 0.0800383
72020000 0.0798126
72030000 0.0795435
72040000 0.0792379
72050000 0.0788846
72060000 0.0785784
72070000 0.0782639
72080000 0.0778683
72090000 0.0774503
72100000 0.0770763
72110000 0.076746
72120000 0.0764341
72130000 0.0761249
72140000 0.0758505
72150000 0.0755919
72160000 0.075352
72170000 0.0751038
72180000 0.0748567
72190000 0.074599
72200000 0.0743229
72210000 0.0740487
72220000 0.0738182
72230000 0.0735688
72240000 0.0733128
72250000 0.0730617
72260000 0.0728454
72270000 0.0726502
72280000 0.072395
72290000 0.0721513
72300000 0.0718898
72310000 0.0716212
72320000 0.0713709
72330000 0.0711807
72340000 0.0709756
72350000 0.0708514
72360000 0.070749
72370000 0.0706074
72380000 0.0704726
72390000 0.0703805
72400000 0.0702686
72410000 0.070153
72420000 0.070027
72430000 0.0698856
72440000 0.0697295
72450000 0.0695645
72460000 0.0694221
72470000 0.0692575
72480000 0.0690974
72490000 0.0689719
72500000 0.0688709
72510000 0.0687509
72520000 0.0686467
72530000 0.068544
72540000 0.0684152
72550000 0.0682653
72560000 0.0680915
72570000 0.0679643
72580000 0.0678462
72590000 0.0677467
72600000 0.0676636
72610000 0.0675592
72620000 0.0674771
72630000 0.0673871
72640000 0.0672755
72650000 0.0671654
72660000 0.0670372
72670000 0.0669292
72680000 0.0668135
72690000 0.0666877
72700000 0.0665756
72710000 0.0664747
72720000 0.0663695
72730000 0.0662885
72740000 0.0661495
72750000 0.0660408
72760000 0.065965
72770000 0.0658476
72780000 0.0657113
72790000 0.0655492
72800000 0.0654294
72810000 0.065321
72820000 0.0652044
72830000 0.0650845
72840000 0.0649847
72850000 0.0648571
72860000 0.0647317
72870000 0.0646142
72880000 0.0645096
72890000 0.0644107
72900000 0.0642985
72910000 0.0641715
72920000 0.064075
72930000 0.0639757
72940000 0.0639079
72950000 0.0638093
72960000 0.0637303
72970000 0.0635972
72980000 0.063435
72990000 0.0632831
73000000 0.0631425
73010000 0.0630125
73020000 0.0628727
73030000 0.0627294
73040000 0.0625721
73050000 0.0623829
73060000 0.0622126
73070000 0.062062
73080000 0.0619401
73090000 0.0618395
73100000 0.0617564
73110000 0.0616893
73120000 0.0616222
73130000 0.0615427
73140000 0.0614617
73150000 0.0614081
73160000 0.0613438
73170000 0.061259
73180000 0.0611505
73190000 0.0610336
73200000 0.0609163
73210000 0.0607717
73220000 0.0606338
73230000 0.0605061
73240000 0.0603434
73250000 0.0601698
73260000 0.0599893
73270000 0.0598125
73280000 0.0596628
73290000 0.0595223
73300000 0.0593535
73310000 0.0591796
73320000 0.0590261
73330000 0.0589022
73340000 0.0587891
73350000 0.0586707
73360000 0.0585658
73370000 0.0584713
73380000 0.0583711
73390000 0.0582742
73400000 0.0581753
73410000 0.0580809
73420000 0.0579881
73430000 0.0578918
73440000 0.0578103
73450000 0.0577186
73460000 0.0576465
73470000 0.0575435
73480000 0.0574913
73490000 0.0573746
73500000 0.0572916
73510000 0.0571844
73520000 0.0571014
73530000 0.056976
73540000 0.056855
73550000 0.0567451
73560000 0.0566139
73570000 0.0564716
73580000 0.0563638
73590000 0.0562311
73600000 0.0561694
73610000 0.0560587
73620000 0.0559623
73630000 0.0558604
73640000 0.0557492
73650000 0.0556234
73660000 0.0555521
73670000 0.0554654
73680000 0.0553626
73690000 0.055269
73700000 0.0551875
73710000 0.0550929
73720000 0.0550325
73730000 0.0549267
73740000 0.0548244
73750000 0.0547443
73760000 0.054624
73770000 0.0545212
73780000 0.054426
73790000 0.0542862
73800000 0.0541721
73810000 0.0540357
73820000 0.0539226
73830000 0.0538221
73840000 0.0537357
73850000 0.0536433
73860000 0.0535561
73870000 0.0534419
73880000 0.0533601
73890000 0.0532525
73900000 0.0531765
73910000 0.0530819
73920000 0.0529873
73930000 0.0528749
73940000 0.0527592
73950000 0.0527132
73960000 0.052638
73970000 0.0525581
73980000 0.0524774
73990000 0.0524109
74000000 0.0523098
74010000 0.0522297
74020000 0.0521592
74030000 0.0520963
74040000 0.0520192
74050000 0.0519662
74060000 0.0518731
74070000 0.0517867
74080000 0.0516966
74090000 0.051605
74100000 0.0515284
74110000 0.0514169
74120000 0.0512946
74130000 0.0511976
74140000 0.0510571
74150000 0.0509469
74160000 0.0508316
74170000 0.0507099
74180000 0.0506108
74190000 0.050498
74200000 0.05038
74210000 0.0502488
74220000 0.050147
74230000 0.0500233
74240000 0.0498932
74250000 0.0497844
74260000 0.0496774
74270000 0.0495778
74280000 0.0494639
74290000 0.0494071
74300000 0.0493201
74310000 0.049219
74320000 0.0491182
74330000 0.04902
74340000 0.0489271
74350000 0.0488532
74360000 0.0488168
74370000 0.0487643
74380000 0.0486944
74390000 0.0486451
74400000 0.0486024
74410000 0.0485763
74420000 0.0485474
74430000 0.0484603
74440000 0.0483974
74450000 0.0483394
74460000 0.0482692
74470000 0.0481735
74480000 0.0480806
74490000 0.0479666
74500000 0.0478979
74510000 0.0478522
74520000 0.0477966
74530000 0.0477194
74540000 0.0476593
74550000 0.0475828
74560000 0.0475157
74570000 0.0474231
74580000 0.0473441
74590000 0.0472999
74600000 0.0472556
74610000 0.0471983
74620000 0.0471429
74630000 0.0470716
74640000 0.0469942
74650000 0.046951
74660000 0.0469126
74670000 0.0468757
74680000 0.0468256
74690000 0.0467471
74700000 0.046668
74710000 0.0465672
74720000 0.0464737
74730000 0.0463959
74740000 0.046294
74750000 0.0462031
74760000 0.0461331
74770000 0.0460667
74780000 0.0459744
74790000 0.0458612
74800000 0.045788
74810000 0.0457414
74820000 0.0456838
74830000 0.0455794
74840000 0.0454585
74850000 0.0453636
74860000 0.0452869
74870000 0.0451739
74880000 0.0451254
74890000 0.0450195
74900000 0.0449122
74910000 0.0447828
74920000 0.0446474
74930000 0.0445616
74940000 0.0444526
74950000 0.0443645
74960000 0.044264
74970000 0.0441682
74980000 0.04404
74990000 0.0439212
75000000 0.0437916
75010000 0.0436577
75020000 0.0435494
75030000 0.0434059
75040000 0.0432965
75050000 0.0431747
75060000 0.0430483
75070000 0.0429131
75080000 0.0427908
75090000 0.0426615
75100000 0.0425458
75110000 0.0424171
75120000 0.042297
75130000 0.0421593
75140000 0.0420368
75150000 0.0418924
75160000 0.0417784
75170000 0.0416287
75180000 0.0414821
75190000 0.0413294
75200000 0.0411563
75210000 0.0409517
75220000 0.0408035
75230000 0.0406325
75240000 0.0404856
75250000 0.0402887
75260000 0.0401472
75270000 0.0400135
75280000 0.0398842
75290000 0.0397445
75300000 0.0396381
75310000 0.0395266
75320000 0.0393707
75330000 0.0392691
75340000 0.039153
75350000 0.0390215
75360000 0.0388667
75370000 0.0387555
75380000 0.0386121
75390000 0.0384869
75400000 0.0384009
75410000 0.0382808
75420000 0.0381721
75430000 0.0380278
75440000 0.0378959
75450000 0.037775
75460000 0.0376737
75470000 0.0375746
75480000 0.0374734
75490000 0.0373585
75500000 0.0372594
75510000 0.0371076
75520000 0.0369832
75530000 0.0369104
75540000 0.0368453
75550000 0.0367595
75560000 0.0366564
75570000 0.0365681
75580000 0.0364624
75590000 0.0363407
75600000 0.0362584
75610000 0.0361174
75620000 0.0360067
75630000 0.0359344
75640000 0.0358392
75650000 0.0357454
75660000 0.0356244
75670000 0.0355369
75680000 0.0354069
75690000 0.0352731
75700000 0.03517
75710000 0.0350672
75720000 0.0349528
75730000 0.0348273
75740000 0.0347223
75750000 0.0345839
75760000 0.0345162
75770000 0.0343888
75780000 0.0343182
75790000 0.0341775
75800000 0.0340778
75810000 0.0339635
75820000 0.0338705
75830000 0.0337318
75840000 0.0336526
75850000 0.0335586
75860000 0.0334648
75870000 0.0334042
75880000 0.0333019
75890000 0.0332119
75900000 0.0331189
75910000 0.0330064
75920000 0.0329085
75930000 0.03284
75940000 0.0327768
75950000 0.032704
75960000 0.0326134
75970000 0.0325184
75980000 0.0324364
75990000 0.0323209
76000000 0.0322326
76010000 0.0321224
76020000 0.0320862
76030000 0.0320061
76040000 0.031942
76050000 0.0318726
76060000 0.0317983
76070000 0.0317512
76080000 0.0316269
76090000 0.0315599
76100000 0.0314404
76110000 0.0313672
76120000 0.0313059
76130000 0.0312096
76140000 0.0311632
76150000 0.0310934
76160000 0.0310464
76170000 0.0309702
76180000 0.0309261
76190000 0.0308701
76200000 0.0308136
76210000 0.030759
76220000 0.0306974
76230000 0.0306591
76240000 0.0306215
76250000 0.0305869
76260000 0.0305223
76270000 0.0304494
76280000 0.0303736
76290000 0.0303215
76300000 0.0302473
76310000 0.0301981
76320000 0.0301083
76330000 0.0300273
76340000 0.0299847
76350000 0.0299049
76360000 0.0298401
76370000 0.0298251
76380000 0.0298148
76390000 0.0297527
76400000 0.0297007
76410000 0.0296641
76420000 0.0295867
76430000 0.0295296
76440000 0.0294289
76450000 0.0294003
76460000 0.0293525
76470000 0.0293256
76480000 0.0293144
76490000 0.029313
76500000 0.0292521
76510000 0.0292033
76520000 0.0291477
76530000 0.0291792
76540000 0.0291469
76550000 0.0291041
76560000 0.0290972
76570000 0.0290785
76580000 0.0290748
76590000 0.0290183
76600000 0.0289582
76610000 0.0289338
76620000 0.028886
76630000 0.0288472
76640000 0.0288401
76650000 0.0288316
76660000 0.0287496
76670000 0.0287181
76680000 0.0287237
76690000 0.0287092
76700000 0.0286699
76710000 0.0286249
76720000 0.0286199
76730000 0.0286149
76740000 0.0285747
76750000 0.0285774
76760000 0.0285423
76770000 0.0284871
76780000 0.028448
76790000 0.0284491
76800000 0.0284068
76810000 0.028391
76820000 0.0283786
76830000 0.02836
76840000 0.028345
76850000 0.0283387
76860000 0.0283193
76870000 0.0282797
76880000 0.0283419
76890000 0.02833
76900000 0.0283233
76910000 0.0283313
76920000 0.028315
76930000 0.0283021
76940000 0.0283155
76950000 0.0283671
76960000 0.0283957
76970000 0.0283771
76980000 0.0283923
76990000 0.0283674
77000000 0.0283437
77010000 0.0283681
77020000 0.0283799
77030000 0.0283663
77040000 0.0283806
77050000 0.0283935
77060000 0.0284043
77070000 0.0284495
77080000 0.0284692
77090000 0.0284643
77100000 0.0284449
77110000 0.028451
77120000 0.0284736
77130000 0.0284697
77140000 0.0284638
77150000 0.0284655
77160000 0.0284835
77170000 0.0284663
77180000 0.0284613
77190000 0.0284519
77200000 0.0284808
77210000 0.0285177
77220000 0.0285493
77230000 0.0285749
77240000 0.0286536
77250000 0.0286084
77260000 0.02859
77270000 0.0286544
77280000 0.0286898
77290000 0.0287628
77300000 0.0287743
77310000 0.0287787
77320000 0.028815
77330000 0.0288303
77340000 0.0288285
77350000 0.0288462
77360000 0.0288584
77370000 0.0289067
77380000 0.0289415
77390000 0.0289592
77400000 0.0289479
77410000 0.0289713
77420000 0.028939
77430000 0.0289402
77440000 0.028966
77450000 0.0289881
77460000 0.0289976
77470000 0.0290214
77480000 0.0290546
77490000 0.0290834
77500000 0.029099
77510000 0.0290954
77520000 0.0291341
77530000 0.0291856
77540000 0.0292052
77550000 0.0292766
77560000 0.0293343
77570000 0.0293277
77580000 0.0293536
77590000 0.0293656
77600000 0.0294012
77610000 0.0294207
77620000 0.0293928
77630000 0.0294428
77640000 0.0294635
77650000 0.0294646
77660000 0.0294982
77670000 0.0295005
77680000 0.029523
77690000 0.0295544
77700000 0.0295555
77710000 0.0295832
77720000 0.0295518
77730000 0.029559
77740000 0.029559
77750000 0.0295527
77760000 0.0295339
77770000 0.0295787
77780000 0.0295913
77790000 0.0296601
77800000 0.0296955
77810000 0.0296999
77820000 0.0297297
77830000 0.0297684
77840000 0.0297863
77850000 0.0297901
77860000 0.0298155
77870000 0.029846
77880000 0.0298747
77890000 0.0298855
77900000 0.0298701
77910000 0.0298808
77920000 0.0298951
77930000 0.0298917
77940000 0.0299342
77950000 0.0299177
77960000 0.0299135
77970000 0.0299131
77980000 0.029934
77990000 0.0299472
78000000 0.0299368
78010000 0.0299466
78020000 0.0299601
78030000 0.0299615
78040000 0.0299407
78050000 0.0299191
78060000 0.029896
78070000 0.0299005
78080000 0.029915
78090000 0.0298949
78100000 0.0299073
78110000 0.029928
78120000 0.0299305
78130000 0.0299627
78140000 0.0299476
78150000 0.0299444
78160000 0.0299431
78170000 0.029951
78180000 0.0299222
78190000 0.0299049
78200000 0.0299164
78210000 0.0299251
78220000 0.0299308
78230000 0.0299194
78240000 0.0299244
78250000 0.0298953
78260000 0.0298634
78270000 0.0298806
78280000 0.0298967
78290000 0.029872
78300000 0.0298918
78310000 0.0298928
78320000 0.0299265
78330000 0.0299568
78340000 0.0299826
78350000 0.029988
78360000 0.0299852
78370000 0.0299835
78380000 0.0299636
78390000 0.0299458
78400000 0.0299625
78410000 0.0299971
78420000 0.029986
78430000 0.0299762
78440000 0.0299563
78450000 0.0299701
78460000 0.0299415
78470000 0.0299307
78480000 0.0299173
78490000 0.0299157
78500000 0.0299203
78510000 0.0298963
78520000 0.0298934
78530000 0.0298806
78540000 0.0299024
78550000 0.0298683
78560000 0.0298608
78570000 0.0298629
78580000 0.0298476
78590000 0.0298641
78600000 0.0298876
78610000 0.0299128
78620000 0.029922
78630000 0.0299505
78640000 0.0299601
78650000 0.03001
78660000 0.030044
78670000 0.0300855
78680000 0.0300872
78690000 0.0301225
78700000 0.0301059
78710000 0.0301099
78720000 0.0301278
78730000 0.0300993
78740000 0.03012
78750000 0.0301486
78760000 0.0301244
78770000 0.0301343
78780000 0.0301772
78790000 0.0301923
78800000 0.0302173
78810000 0.0302075
78820000 0.0302005
78830000 0.0302144
78840000 0.0302396
78850000 0.0302419
78860000 0.0302436
78870000 0.0302497
78880000 0.0302469
78890000 0.0302597
78900000 0.0302482
78910000 0.0302783
78920000 0.0302646
78930000 0.0302495
78940000 0.0302439
78950000 0.0302326
78960000 0.0302386
78970000 0.030255
78980000 0.0302505
78990000 0.0302866
79000000 0.030325
79010000 0.0303062
79020000 0.0303178
79030000 0.0303346
79040000 0.0303308
79050000 0.0303374
79060000 0.0303266
79070000 0.0303297
79080000 0.0303193
79090000 0.030282
79100000 0.0303369
79110000 0.0303363
79120000 0.0303101
79130000 0.0303134
79140000 0.0303144
79150000 0.0303007
79160000 0.0303105
79170000 0.0303447
79180000 0.030378
79190000 0.0303946
79200000 0.0304782
79210000 0.0305124
79220000 0.0305463
79230000 0.0305496
79240000 0.0305799
79250000 0.0305803
79260000 0.0305987
79270000 0.03063
79280000 0.0306413
79290000 0.0306665
79300000 0.0306886
79310000 0.0307255
79320000 0.0306952
79330000 0.0307171
79340000 0.0307753
79350000 0.0307859
79360000 0.0308307
79370000 0.0308717
79380000 0.030932
79390000 0.0309453
79400000 0.0310061
79410000 0.0310472
79420000 0.0310334
79430000 0.0310215
79440000 0.0310547
79450000 0.0310485
79460000 0.0310573
79470000 0.031063
79480000 0.0310821
79490000 0.0311065
79500000 0.0311371
79510000 0.0311411
79520000 0.0311594
79530000 0.0311842
79540000 0.0312254
79550000 0.0312524
79560000 0.0312936
79570000 0.0312881
79580000 0.0313
79590000 0.0313249
79600000 0.031367
79610000 0.0313897
79620000 0.0314125
79630000 0.031432
79640000 0.031466
79650000 0.0314762
79660000 0.0314769
79670000 0.0314775
79680000 0.0314892
79690000 0.0314885
79700000 0.0315339
79710000 0.0315506
79720000 0.0315905
79730000 0.031616
79740000 0.0316279
79750000 0.0316065
79760000 0.0316389
79770000 0.0316672
79780000 0.031658
79790000 0.0316704
79800000 0.0316656
79810000 0.0316546
79820000 0.0316957
79830000 0.0317128
79840000 0.0317609
79850000 0.0317224
79860000 0.0317471
79870000 0.0317594
79880000 0.031764
79890000 0.0317446
79900000 0.0317361
79910000 0.0318108
79920000 0.0318247
79930000 0.0318021
79940000 0.0318217
79950000 0.0318181
79960000 0.0318197
79970000 0.0318415
79980000 0.0318292
79990000 0.0318306
80000000 0.0318181
80010000 0.0318655
80020000 0.0318734
80030000 0.0319268
80040000 0.0319283
80050000 0.0319637
80060000 0.0319483
80070000 0.0319411
80080000 0.0319627
80090000 0.0319111
80100000 0.0319253
80110000 0.0319568
80120000 0.0319844
80130000 0.0319925
80140000 0.0319825
80150000 0.0319774
80160000 0.0319481
80170000 0.0319345
80180000 0.0319202
80190000 0.0319533
80200000 0.0319817
80210000 0.0319829
80220000 0.0319954
80230000 0.0319992
80240000 0.0319955
80250000 0.031991
80260000 0.0319665
80270000 0.0319786
80280000 0.0319817
80290000 0.03202
80300000 0.0320656
80310000 0.0321063
80320000 0.0321063
80330000 0.0321208
80340000 0.0321338
80350000 0.0321584
80360000 0.0322058
80370000 0.0322066
80380000 0.0322375
80390000 0.0322946
80400000 0.0323071
80410000 0.0323266
80420000 0.0323523
80430000 0.0323701
80440000 0.0323945
80450000 0.0324104
80460000 0.0324657
80470000 0.0324771
80480000 0.0324763
80490000 0.0324985
80500000 0.0325319
80510000 0.0325575
80520000 0.0325715
80530000 0.032548
80540000 0.0325698
80550000 0.0325704
80560000 0.0325505
80570000 0.0325363
80580000 0.0325345
80590000 0.0325777
80600000 0.0325721
80610000 0.0325931
80620000 0.0326159
80630000 0.0326491
80640000 0.0326746
80650000 0.0327042
80660000 0.0327199
80670000 0.0327218
80680000 0.0327737
80690000 0.0327909
80700000 0.0328
80710000 0.0328228
80720000 0.0328262
80730000 0.0328595
80740000 0.0328678
80750000 0.0328806
80760000 0.0329334
80770000 0.0329726
80780000 0.0330168
80790000 0.0330683
80800000 0.0330773
80810000 0.0331298
80820000 0.0331517
80830000 0.0331904
80840000 0.0332449
80850000 0.0332716
80860000 0.0333039
80870000 0.0333383
80880000 0.0333511
80890000 0.0333714
80900000 0.0333787
80910000 0.0334403
80920000 0.033468
80930000 0.0335096
80940000 0.0335597
80950000 0.0335826
80960000 0.0335955
80970000 0.033625
80980000 0.0336419
80990000 0.0336611
81000000 0.0337165
81010000 0.0337446
81020000 0.0337535
81030000 0.0337856
81040000 0.0338192
81050000 0.0338285
81060000 0.0338534
81070000 0.0338664
81080000 0.0339113
81090000 0.0339938
81100000 0.0339915
81110000 0.0340691
81120000 0.0341056
81130000 0.0341492
81140000 0.0341955
81150000 0.0342352
81160000 0.0342707
81170000 0.034335
81180000 0.0343707
81190000 0.0343846
81200000 0.0344519
81210000 0.0344529
81220000 0.0345143
81230000 0.0345679
81240000 0.0345876
81250000 0.0346014
81260000 0.0346589
81270000 0.0347151
81280000 0.034763
81290000 0.0348341
81300000 0.03488
81310000 0.034939
81320000 0.0349829
81330000 0.0350138
81340000 0.0350728
81350000 0.0351138
81360000 0.0351457
81370000 0.0351957
81380000 0.0352343
81390000 0.0352771
81400000 0.0353077
81410000 0.0353381
81420000 0.0353584
81430000 0.0353996
81440000 0.03544
81450000 0.0355115
81460000 0.0355762
81470000 0.0356503
81480000 0.0356972
81490000 0.0357715
81500000 0.0358314
81510000 0.0358911
81520000 0.0359426
81530000 0.0360109
81540000 0.0360665
81550000 0.0361242
81560000 0.0362002
81570000 0.0362377
81580000 0.0363048
81590000 0.036359
81600000 0.0364215
81610000 0.0364862
81620000 0.0365735
81630000 0.0366266
81640000 0.0366824
81650000 0.0367535
81660000 0.0368355
81670000 0.036872
81680000 0.0369246
81690000 0.0369712
81700000 0.0370195
81710000 0.0370917
81720000 0.0371557
81730000 0.0372451
81740000 0.0373106
81750000 0.0373839
81760000 0.0374411
81770000 0.0374966
81780000 0.0375802
81790000 0.0376419
81800000 0.0376939
81810000 0.0377477
81820000 0.0378099
81830000 0.0378924
81840000 0.0379554
81850000 0.0380251
81860000 0.0380907
81870000 0.0381577
81880000 0.0382361
81890000 0.0383067
81900000 0.0384132
81910000 0.0385065
81920000 0.0385435
81930000 0.0386436
81940000 0.0387132
81950000 0.038766
81960000 0.0388434
81970000 0.0389136
81980000 0.0389976
81990000 0.03906
82000000 0.0391206
82010000 0.0391767
82020000 0.039241
82030000 0.0393061
82040000 0.0393698
82050000 0.039407
82060000 0.0394871
82070000 0.0395773
82080000 0.0396703
82090000 0.0397354
82100000 0.0398031
82110000 0.0398614
82120000 0.0399461
82130000 0.0400195
82140000 0.0401149
82150000 0.0401724
82160000 0.0402412
82170000 0.0403037
82180000 0.0403707
82190000 0.0404471
82200000 0.0405011
82210000 0.0405688
82220000 0.0406278
82230000 0.0406771
82240000 0.040764
82250000 0.0408217
82260000 0.0408688
82270000 0.0408905
82280000 0.0409559
82290000 0.0409989
82300000 0.0410602
82310000 0.0411065
82320000 0.0411516
82330000 0.0411693
82340000 0.0412031
82350000 0.0412286
82360000 0.0412236
82370000 0.0412393
82380000 0.0412469
82390000 0.041269
82400000 0.0412767
82410000 0.0412543
82420000 0.0412369
82430000 0.0412356
82440000 0.0412719
82450000 0.0413066
82460000 0.0413043
82470000 0.0413108
82480000 0.0413362
82490000 0.0413261
82500000 0.0413215
82510000 0.0413403
82520000 0.0413432
82530000 0.0413691
82540000 0.0413761
82550000 0.0414078
82560000 0.0414303
82570000 0.041447
82580000 0.0414562
82590000 0.0414636
82600000 0.0414952
82610000 0.0415148
82620000 0.0415318
82630000 0.041499
82640000 0.0414988
82650000 0.0415399
82660000 0.0415574
82670000 0.0416049
82680000 0.0416412
82690000 0.0416703
82700000 0.0416994
82710000 0.0417067
82720000 0.0417602
82730000 0.0417801
82740000 0.0417987
82750000 0.041832
82760000 0.0418949
82770000 0.0419329
82780000 0.0419726
82790000 0.0420061
82800000 0.0420668
82810000 0.0421164
82820000 0.0421601
82830000 0.0422125
82840000 0.0422506
82850000 0.0422728
82860000 0.0423352
82870000 0.0423996
82880000 0.0424683
82890000 0.042519
82900000 0.0425964
82910000 0.0426816
82920000 0.0427318
82930000 0.0428123
82940000 0.0429065
82950000 0.0429568
82960000 0.0430764
82970000 0.0431683
82980000 0.0432739
82990000 0.043382
83000000 0.0434774
83010000 0.0435783
83020000 0.0436524
83030000 0.0437844
83040000 0.0438594
83050000 0.0439875
83060000 0.0441006
83070000 0.044194
83080000 0.0442866
83090000 0.0443588
83100000 0.0444466
83110000 0.0445656
83120000 0.0446604
83130000 0.044766
83140000 0.0448763
83150000 0.0449738
83160000 0.0450524
83170000 0.0451456
83180000 0.0452624
83190000 0.0453661
83200000 0.0454709
83210000 0.0455806
83220000 0.0456782
83230000 0.0457968
83240000 0.045882
83250000 0.0459709
83260000 0.0460551
83270000 0.0461295
83280000 0.0462009
83290000 0.0462895
83300000 0.0463726
83310000 0.0464332
83320000 0.0464888
83330000 0.0465517
83340000 0.0466192
83350000 0.0466984
83360000 0.046779
83370000 0.0468766
83380000 0.0469464
