# Time-averaged data for fix aveE
# TimeStep v_varbias
36470000 0.482826
36480000 0.484533
36490000 0.486228
36500000 0.48791
36510000 0.48958
36520000 0.491238
36530000 0.492884
36540000 0.494517
36550000 0.496138
36560000 0.497747
36570000 0.499343
36580000 0.500927
36590000 0.502498
36600000 0.504057
36610000 0.505603
36620000 0.507136
36630000 0.508657
36640000 0.510165
36650000 0.51166
36660000 0.513143
36670000 0.514612
36680000 0.516069
36690000 0.517513
36700000 0.518944
36710000 0.520362
36720000 0.521767
36730000 0.523159
36740000 0.524537
36750000 0.525903
36760000 0.527256
36770000 0.528595
36780000 0.529921
36790000 0.531234
36800000 0.532534
36810000 0.53382
36820000 0.535093
36830000 0.536353
36840000 0.537599
36850000 0.538831
36860000 0.540051
36870000 0.541256
36880000 0.542449
36890000 0.543627
36900000 0.544792
36910000 0.545944
36920000 0.547082
36930000 0.548206
36940000 0.549316
36950000 0.550413
36960000 0.551496
36970000 0.552565
36980000 0.55362
36990000 0.554662
37000000 0.55569
37010000 0.556703
37020000 0.557703
37030000 0.558689
37040000 0.559661
37050000 0.560619
37060000 0.561563
37070000 0.562493
37080000 0.563408
37090000 0.56431
37100000 0.565198
37110000 0.566071
37120000 0.566931
37130000 0.567776
37140000 0.568607
37150000 0.569423
37160000 0.570226
37170000 0.571014
37180000 0.571788
37190000 0.572548
37200000 0.573293
37210000 0.574024
37220000 0.574741
37230000 0.575443
37240000 0.576131
37250000 0.576805
37260000 0.577464
37270000 0.578109
37280000 0.578739
37290000 0.579355
37300000 0.579956
37310000 0.580543
37320000 0.581115
37330000 0.581673
37340000 0.582216
37350000 0.582744
37360000 0.583258
37370000 0.583758
37380000 0.584243
37390000 0.584713
37400000 0.585169
37410000 0.58561
37420000 0.586036
37430000 0.586448
37440000 0.586845
37450000 0.587227
37460000 0.587595
37470000 0.587948
37480000 0.588287
37490000 0.58861
37500000 0.588919
37510000 0.589213
37520000 0.589493
37530000 0.589758
37540000 0.590007
37550000 0.590243
37560000 0.590463
37570000 0.590669
37580000 0.59086
37590000 0.591036
37600000 0.591197
37610000 0.591344
37620000 0.591476
37630000 0.591593
37640000 0.591695
37650000 0.591783
37660000 0.591855
37670000 0.591913
37680000 0.591956
37690000 0.591985
37700000 0.591998
37710000 0.591997
37720000 0.591981
37730000 0.59195
37740000 0.591904
37750000 0.591844
37760000 0.591768
37770000 0.591678
37780000 0.591573
37790000 0.591454
37800000 0.591319
37810000 0.59117
37820000 0.591006
37830000 0.590827
37840000 0.590633
37850000 0.590425
37860000 0.590202
37870000 0.589964
37880000 0.589712
37890000 0.589444
37900000 0.589162
37910000 0.588865
37920000 0.588554
37930000 0.588227
37940000 0.587887
37950000 0.587531
37960000 0.587161
37970000 0.586776
37980000 0.586376
37990000 0.585961
38000000 0.585532
38010000 0.585089
38020000 0.584631
38030000 0.584158
38040000 0.58367
38050000 0.583168
38060000 0.582651
38070000 0.58212
38080000 0.581575
38090000 0.581014
38100000 0.580439
38110000 0.57985
38120000 0.579246
38130000 0.578628
38140000 0.577995
38150000 0.577348
38160000 0.576686
38170000 0.57601
38180000 0.57532
38190000 0.574615
38200000 0.573895
38210000 0.573162
38220000 0.572414
38230000 0.571652
38240000 0.570875
38250000 0.570084
38260000 0.569279
38270000 0.56846
38280000 0.567627
38290000 0.566779
38300000 0.565917
38310000 0.565041
38320000 0.564151
38330000 0.563247
38340000 0.562328
38350000 0.561396
38360000 0.56045
38370000 0.559489
38380000 0.558515
38390000 0.557526
38400000 0.556524
38410000 0.555508
38420000 0.554478
38430000 0.553434
38440000 0.552376
38450000 0.551305
38460000 0.550219
38470000 0.54912
38480000 0.548007
38490000 0.546881
38500000 0.54574
38510000 0.544586
38520000 0.543419
38530000 0.542238
38540000 0.541043
38550000 0.539835
38560000 0.538613
38570000 0.537378
38580000 0.53613
38590000 0.534868
38600000 0.533592
38610000 0.532304
38620000 0.531002
38630000 0.529686
38640000 0.528358
38650000 0.527016
38660000 0.525661
38670000 0.524293
38680000 0.522912
38690000 0.521518
38700000 0.520111
38710000 0.51869
38720000 0.517257
38730000 0.515811
38740000 0.514352
38750000 0.51288
38760000 0.511395
38770000 0.509898
38780000 0.508388
38790000 0.506865
38800000 0.505329
38810000 0.503781
38820000 0.50222
38830000 0.500646
38840000 0.499061
38850000 0.497462
38860000 0.495851
38870000 0.494228
38880000 0.492592
38890000 0.490944
38900000 0.489284
38910000 0.487612
38920000 0.485927
38930000 0.48423
38940000 0.482522
38950000 0.480801
38960000 0.479068
38970000 0.477323
38980000 0.475566
38990000 0.473797
39000000 0.472017
39010000 0.470224
39020000 0.46842
39030000 0.466604
39040000 0.464777
39050000 0.462938
39060000 0.461087
39070000 0.459225
39080000 0.457351
39090000 0.455466
39100000 0.453569
39110000 0.451661
39120000 0.449742
39130000 0.447812
39140000 0.44587
39150000 0.443917
39160000 0.441953
39170000 0.439978
39180000 0.437993
39190000 0.435996
39200000 0.433988
39210000 0.431969
39220000 0.42994
39230000 0.4279
39240000 0.425849
39250000 0.423787
39260000 0.421715
39270000 0.419633
39280000 0.41754
39290000 0.415436
39300000 0.413322
39310000 0.411198
39320000 0.409063
39330000 0.406918
39340000 0.404763
39350000 0.402598
39360000 0.400423
39370000 0.398238
39380000 0.396043
39390000 0.393838
39400000 0.391623
39410000 0.389398
39420000 0.387164
39430000 0.38492
39440000 0.382666
39450000 0.380403
39460000 0.37813
39470000 0.375848
39480000 0.373556
39490000 0.371255
39500000 0.368945
39510000 0.366626
39520000 0.364297
39530000 0.361959
39540000 0.359613
39550000 0.357257
39560000 0.354892
39570000 0.352519
39580000 0.350136
39590000 0.347745
39600000 0.345345
39610000 0.342937
39620000 0.34052
39630000 0.338094
39640000 0.33566
39650000 0.333218
39660000 0.330767
39670000 0.328308
39680000 0.325841
39690000 0.323365
39700000 0.320882
39710000 0.318391
39720000 0.315891
39730000 0.313384
39740000 0.310869
39750000 0.308346
39760000 0.305815
39770000 0.303277
39780000 0.300731
39790000 0.298178
39800000 0.295617
39810000 0.293049
39820000 0.290473
39830000 0.28789
39840000 0.2853
39850000 0.282703
39860000 0.280099
39870000 0.277488
39880000 0.274869
39890000 0.272244
39900000 0.269613
39910000 0.266974
39920000 0.264329
39930000 0.261677
39940000 0.259019
39950000 0.256354
39960000 0.253682
39970000 0.251005
39980000 0.248321
39990000 0.245631
40000000 0.242935
40010000 0.240232
40020000 0.237524
40030000 0.23481
40040000 0.23209
40050000 0.229364
40060000 0.226632
40070000 0.223895
40080000 0.221152
40090000 0.218403
40100000 0.215649
40110000 0.21289
40120000 0.210125
40130000 0.207356
40140000 0.20458
40150000 0.2018
40160000 0.199015
40170000 0.196225
40180000 0.19343
40190000 0.19063
40200000 0.187825
40210000 0.185016
40220000 0.182202
40230000 0.179383
40240000 0.17656
40250000 0.173733
40260000 0.170901
40270000 0.168065
40280000 0.165224
40290000 0.16238
40300000 0.159531
40310000 0.156679
40320000 0.153823
40330000 0.150962
40340000 0.148098
40350000 0.145231
40360000 0.142359
40370000 0.139484
40380000 0.136606
40390000 0.133724
40400000 0.130839
40410000 0.127951
40420000 0.125059
40430000 0.122164
40440000 0.119266
40450000 0.116366
40460000 0.113462
40470000 0.110555
40480000 0.107646
40490000 0.104734
40500000 0.101819
40510000 0.0989023
40520000 0.0959827
40530000 0.0930607
40540000 0.0901363
40550000 0.0872097
40560000 0.084281
40570000 0.0813501
40580000 0.0784172
40590000 0.0754823
40600000 0.0725455
40610000 0.0696069
40620000 0.0666666
40630000 0.0637246
40640000 0.060781
40650000 0.0578359
40660000 0.0548894
40670000 0.0519415
40680000 0.0489922
40690000 0.0460418
40700000 0.0430902
40710000 0.0401375
40720000 0.0371839
40730000 0.0342292
40740000 0.0312738
40750000 0.0283175
40760000 0.0253606
40770000 0.022403
40780000 0.0194449
40790000 0.0164862
40800000 0.0135272
40810000 0.0105678
40820000 0.00760817
40830000 0.00464833
40840000 0.00168838
40850000 -0.00127161
40860000 -0.00423158
40870000 -0.00719143
40880000 -0.0101511
40890000 -0.0131105
40900000 -0.0160696
40910000 -0.0190283
40920000 -0.0219865
40930000 -0.0249442
40940000 -0.0279012
40950000 -0.0308576
40960000 -0.0338132
40970000 -0.0367679
40980000 -0.0397217
40990000 -0.0426745
41000000 -0.0456263
41010000 -0.0485769
41020000 -0.0515263
41030000 -0.0544744
41040000 -0.0574211
41050000 -0.0603664
41060000 -0.0633102
41070000 -0.0662525
41080000 -0.069193
41090000 -0.0721319
41100000 -0.0750689
41110000 -0.078004
41120000 -0.0809372
41130000 -0.0838684
41140000 -0.0867975
41150000 -0.0897244
41160000 -0.0926491
41170000 -0.0955714
41180000 -0.0984914
41190000 -0.101409
41200000 -0.104324
41210000 -0.107236
41220000 -0.110146
41230000 -0.113053
41240000 -0.115957
41250000 -0.118858
41260000 -0.121756
41270000 -0.124652
41280000 -0.127544
41290000 -0.130432
41300000 -0.133318
41310000 -0.1362
41320000 -0.139079
41330000 -0.141955
41340000 -0.144827
41350000 -0.147695
41360000 -0.150559
41370000 -0.15342
41380000 -0.156277
41390000 -0.15913
41400000 -0.161979
41410000 -0.164824
41420000 -0.167665
41430000 -0.170502
41440000 -0.173334
41450000 -0.176162
41460000 -0.178986
41470000 -0.181805
41480000 -0.18462
41490000 -0.18743
41500000 -0.190235
41510000 -0.193036
41520000 -0.195832
41530000 -0.198623
41540000 -0.201408
41550000 -0.204189
41560000 -0.206965
41570000 -0.209736
41580000 -0.212501
41590000 -0.215261
41600000 -0.218016
41610000 -0.220765
41620000 -0.223509
41630000 -0.226247
41640000 -0.228979
41650000 -0.231706
41660000 -0.234427
41670000 -0.237142
41680000 -0.239851
41690000 -0.242554
41700000 -0.245252
41710000 -0.247943
41720000 -0.250627
41730000 -0.253306
41740000 -0.255978
41750000 -0.258644
41760000 -0.261303
41770000 -0.263956
41780000 -0.266602
41790000 -0.269242
41800000 -0.271874
41810000 -0.2745
41820000 -0.277119
41830000 -0.279732
41840000 -0.282337
41850000 -0.284935
41860000 -0.287526
41870000 -0.29011
41880000 -0.292686
41890000 -0.295256
41900000 -0.297817
41910000 -0.300372
41920000 -0.302919
41930000 -0.305458
41940000 -0.30799
41950000 -0.310514
41960000 -0.31303
41970000 -0.315539
41980000 -0.318039
41990000 -0.320532
42000000 -0.323016
42010000 -0.325493
42020000 -0.327961
42030000 -0.330421
42040000 -0.332873
42050000 -0.335317
42060000 -0.337752
42070000 -0.340179
42080000 -0.342597
42090000 -0.345007
42100000 -0.347408
42110000 -0.3498
42120000 -0.352184
42130000 -0.354558
42140000 -0.356924
42150000 -0.359281
42160000 -0.36163
42170000 -0.363969
42180000 -0.366298
42190000 -0.368619
42200000 -0.370931
42210000 -0.373233
42220000 -0.375526
42230000 -0.377809
42240000 -0.380084
42250000 -0.382348
42260000 -0.384603
42270000 -0.386849
42280000 -0.389084
42290000 -0.39131
42300000 -0.393527
42310000 -0.395733
42320000 -0.39793
42330000 -0.400116
42340000 -0.402293
42350000 -0.404459
42360000 -0.406616
42370000 -0.408762
42380000 -0.410898
42390000 -0.413024
42400000 -0.415139
42410000 -0.417244
42420000 -0.419339
42430000 -0.421423
42440000 -0.423496
42450000 -0.425559
42460000 -0.427612
42470000 -0.429653
42480000 -0.431684
42490000 -0.433704
42500000 -0.435714
42510000 -0.437712
42520000 -0.4397
42530000 -0.441676
42540000 -0.443641
42550000 -0.445596
42560000 -0.447539
42570000 -0.449471
42580000 -0.451392
42590000 -0.453301
42600000 -0.455199
42610000 -0.457086
42620000 -0.458961
42630000 -0.460825
42640000 -0.462678
42650000 -0.464518
42660000 -0.466348
42670000 -0.468165
42680000 -0.469971
42690000 -0.471765
42700000 -0.473547
42710000 -0.475318
42720000 -0.477076
42730000 -0.478823
42740000 -0.480557
42750000 -0.48228
42760000 -0.483991
42770000 -0.485689
42780000 -0.487375
42790000 -0.48905
42800000 -0.490711
42810000 -0.492361
42820000 -0.493998
42830000 -0.495623
42840000 -0.497236
42850000 -0.498836
42860000 -0.500424
42870000 -0.501999
42880000 -0.503562
42890000 -0.505112
42900000 -0.506649
42910000 -0.508174
42920000 -0.509686
42930000 -0.511185
42940000 -0.512672
42950000 -0.514146
42960000 -0.515606
42970000 -0.517054
42980000 -0.518489
42990000 -0.519911
43000000 -0.521321
43010000 -0.522717
43020000 -0.5241
43030000 -0.525469
43040000 -0.526826
43050000 -0.52817
43060000 -0.5295
43070000 -0.530817
43080000 -0.532121
43090000 -0.533412
43100000 -0.534689
43110000 -0.535953
43120000 -0.537203
43130000 -0.53844
43140000 -0.539664
43150000 -0.540874
43160000 -0.54207
43170000 -0.543253
43180000 -0.544423
43190000 -0.545579
43200000 -0.546721
43210000 -0.547849
43220000 -0.548964
43230000 -0.550065
43240000 -0.551153
43250000 -0.552226
43260000 -0.553286
43270000 -0.554332
43280000 -0.555364
43290000 -0.556382
43300000 -0.557386
43310000 -0.558377
43320000 -0.559353
43330000 -0.560315
43340000 -0.561264
43350000 -0.562198
43360000 -0.563118
43370000 -0.564024
43380000 -0.564917
43390000 -0.565795
43400000 -0.566658
43410000 -0.567508
43420000 -0.568344
43430000 -0.569165
43440000 -0.569972
43450000 -0.570765
43460000 -0.571543
43470000 -0.572307
43480000 -0.573057
43490000 -0.573793
43500000 -0.574514
43510000 -0.575221
43520000 -0.575914
43530000 -0.576592
43540000 -0.577256
43550000 -0.577905
43560000 -0.57854
43570000 -0.57916
43580000 -0.579766
43590000 -0.580357
43600000 -0.580934
43610000 -0.581496
43620000 -0.582044
43630000 -0.582578
43640000 -0.583096
43650000 -0.5836
43660000 -0.58409
43670000 -0.584565
43680000 -0.585025
43690000 -0.585471
43700000 -0.585902
43710000 -0.586318
43720000 -0.58672
43730000 -0.587107
43740000 -0.58748
43750000 -0.587837
43760000 -0.58818
43770000 -0.588509
43780000 -0.588822
43790000 -0.589121
43800000 -0.589405
43810000 -0.589675
43820000 -0.589929
43830000 -0.590169
43840000 -0.590395
43850000 -0.590605
43860000 -0.590801
43870000 -0.590982
43880000 -0.591148
43890000 -0.591299
43900000 -0.591436
43910000 -0.591557
43920000 -0.591664
43930000 -0.591756
43940000 -0.591834
43950000 -0.591896
43960000 -0.591944
43970000 -0.591977
43980000 -0.591995
43990000 -0.591999
44000000 -0.591987
44010000 -0.591961
44020000 -0.59192
44030000 -0.591864
44040000 -0.591794
44050000 -0.591708
44060000 -0.591608
44070000 -0.591493
44080000 -0.591364
44090000 -0.591219
44100000 -0.59106
44110000 -0.590886
44120000 -0.590697
44130000 -0.590493
44140000 -0.590275
44150000 -0.590042
44160000 -0.589794
44170000 -0.589531
44180000 -0.589254
44190000 -0.588961
44200000 -0.588655
44210000 -0.588333
44220000 -0.587997
44230000 -0.587646
44240000 -0.58728
44250000 -0.5869
44260000 -0.586505
44270000 -0.586095
44280000 -0.585671
44290000 -0.585232
44300000 -0.584778
44310000 -0.58431
44320000 -0.583827
44330000 -0.58333
44340000 -0.582818
44350000 -0.582291
44360000 -0.58175
44370000 -0.581194
44380000 -0.580624
44390000 -0.580039
44400000 -0.57944
44410000 -0.578826
44420000 -0.578198
44430000 -0.577556
44440000 -0.576898
44450000 -0.576227
44460000 -0.575541
44470000 -0.574841
44480000 -0.574126
44490000 -0.573397
44500000 -0.572654
44510000 -0.571896
44520000 -0.571124
44530000 -0.570338
44540000 -0.569537
44550000 -0.568723
44560000 -0.567894
44570000 -0.56705
44580000 -0.566193
44590000 -0.565322
44600000 -0.564436
44610000 -0.563536
44620000 -0.562622
44630000 -0.561695
44640000 -0.560753
44650000 -0.559797
44660000 -0.558827
44670000 -0.557843
44680000 -0.556845
44690000 -0.555833
44700000 -0.554807
44710000 -0.553768
44720000 -0.552715
44730000 -0.551647
44740000 -0.550566
44750000 -0.549472
44760000 -0.548363
44770000 -0.547241
44780000 -0.546105
44790000 -0.544955
44800000 -0.543792
44810000 -0.542616
44820000 -0.541425
44830000 -0.540221
44840000 -0.539004
44850000 -0.537773
44860000 -0.536529
44870000 -0.535271
44880000 -0.534
44890000 -0.532716
44900000 -0.531418
44910000 -0.530107
44920000 -0.528783
44930000 -0.527445
44940000 -0.526094
44950000 -0.52473
44960000 -0.523353
44970000 -0.521963
44980000 -0.52056
44990000 -0.519144
45000000 -0.517715
45010000 -0.516273
45020000 -0.514818
45030000 -0.51335
45040000 -0.51187
45050000 -0.510376
45060000 -0.50887
45070000 -0.507351
45080000 -0.50582
45090000 -0.504275
45100000 -0.502718
45110000 -0.501149
45120000 -0.499567
45130000 -0.497973
45140000 -0.496366
45150000 -0.494746
45160000 -0.493115
45170000 -0.491471
45180000 -0.489814
45190000 -0.488146
45200000 -0.486465
45210000 -0.484772
45220000 -0.483067
45230000 -0.48135
45240000 -0.479621
45250000 -0.47788
45260000 -0.476127
45270000 -0.474362
45280000 -0.472585
45290000 -0.470796
45300000 -0.468996
45310000 -0.467184
45320000 -0.46536
45330000 -0.463525
45340000 -0.461678
45350000 -0.459819
45360000 -0.457949
45370000 -0.456067
45380000 -0.454174
45390000 -0.45227
45400000 -0.450355
45410000 -0.448428
45420000 -0.44649
45430000 -0.44454
45440000 -0.44258
45450000 -0.440609
45460000 -0.438626
45470000 -0.436633
45480000 -0.434629
45490000 -0.432614
45500000 -0.430588
45510000 -0.428551
45520000 -0.426503
45530000 -0.424445
45540000 -0.422377
45550000 -0.420297
45560000 -0.418207
45570000 -0.416107
45580000 -0.413997
45590000 -0.411876
45600000 -0.409744
45610000 -0.407603
45620000 -0.405451
45630000 -0.403289
45640000 -0.401117
45650000 -0.398935
45660000 -0.396743
45670000 -0.394541
45680000 -0.39233
45690000 -0.390108
45700000 -0.387877
45710000 -0.385636
45720000 -0.383385
45730000 -0.381125
45740000 -0.378855
45750000 -0.376576
45760000 -0.374287
45770000 -0.371989
45780000 -0.369682
45790000 -0.367366
45800000 -0.36504
45810000 -0.362705
45820000 -0.360361
45830000 -0.358008
45840000 -0.355646
45850000 -0.353276
45860000 -0.350896
45870000 -0.348508
45880000 -0.346111
45890000 -0.343705
45900000 -0.341291
45910000 -0.338868
45920000 -0.336436
45930000 -0.333997
45940000 -0.331549
45950000 -0.329092
45960000 -0.326628
45970000 -0.324155
45980000 -0.321674
45990000 -0.319185
46000000 -0.316688
46010000 -0.314183
46020000 -0.311671
46030000 -0.30915
46040000 -0.306622
46050000 -0.304086
46060000 -0.301543
46070000 -0.298992
46080000 -0.296433
46090000 -0.293867
46100000 -0.291294
46110000 -0.288714
46120000 -0.286126
46130000 -0.283531
46140000 -0.280929
46150000 -0.27832
46160000 -0.275704
46170000 -0.273081
46180000 -0.270452
46190000 -0.267815
46200000 -0.265172
46210000 -0.262522
46220000 -0.259866
46230000 -0.257203
46240000 -0.254534
46250000 -0.251858
46260000 -0.249177
46270000 -0.246488
46280000 -0.243794
46290000 -0.241094
46300000 -0.238387
46310000 -0.235675
46320000 -0.232957
46330000 -0.230233
46340000 -0.227503
46350000 -0.224767
46360000 -0.222026
46370000 -0.219279
46380000 -0.216527
46390000 -0.21377
46400000 -0.211007
46410000 -0.208238
46420000 -0.205465
46430000 -0.202686
46440000 -0.199903
46450000 -0.197114
46460000 -0.194321
46470000 -0.191522
46480000 -0.188719
46490000 -0.185911
46500000 -0.183099
46510000 -0.180281
46520000 -0.17746
46530000 -0.174634
46540000 -0.171803
46550000 -0.168968
46560000 -0.16613
46570000 -0.163286
46580000 -0.160439
46590000 -0.157588
46600000 -0.154733
46610000 -0.151874
46620000 -0.149011
46630000 -0.146144
46640000 -0.143274
46650000 -0.1404
46660000 -0.137523
46670000 -0.134642
46680000 -0.131758
46690000 -0.128871
46700000 -0.12598
46710000 -0.123087
46720000 -0.12019
46730000 -0.11729
46740000 -0.114387
46750000 -0.111481
46760000 -0.108573
46770000 -0.105662
46780000 -0.102748
46790000 -0.0998318
46800000 -0.096913
46810000 -0.0939917
46820000 -0.0910681
46830000 -0.0881422
46840000 -0.0852141
46850000 -0.0822839
46860000 -0.0793516
46870000 -0.0764173
46880000 -0.0734812
46890000 -0.0705431
46900000 -0.0676034
46910000 -0.0646619
46920000 -0.0617188
46930000 -0.0587742
46940000 -0.0558281
46950000 -0.0528806
46960000 -0.0499318
46970000 -0.0469817
46980000 -0.0440305
46990000 -0.0410782
47000000 -0.0381248
47010000 -0.0351705
47020000 -0.0322153
47030000 -0.0292593
47040000 -0.0263025
47050000 -0.0233452
47060000 -0.0203872
47070000 -0.0174287
47080000 -0.0144698
47090000 -0.0115105
47100000 -0.00855093
47110000 -0.00559114
47120000 -0.00263122
47130000 0.000328766
47140000 0.00328875
47150000 0.00624864
47160000 0.00920839
47170000 0.0121679
47180000 0.0151271
47190000 0.0180859
47200000 0.0210443
47210000 0.0240022
47220000 0.0269594
47230000 0.029916
47240000 0.0328718
47250000 0.0358268
47260000 0.0387809
47270000 0.0417341
47280000 0.0446862
47290000 0.0476372
47300000 0.0505869
47310000 0.0535355
47320000 0.0564827
47330000 0.0594284
47340000 0.0623727
47350000 0.0653155
47360000 0.0682566
47370000 0.0711959
47380000 0.0741336
47390000 0.0770693
47400000 0.0800031
47410000 0.082935
47420000 0.0858647
47430000 0.0887923
47440000 0.0917177
47450000 0.0946408
47460000 0.0975616
47470000 0.10048
47480000 0.103396
47490000 0.106309
47500000 0.109219
47510000 0.112127
47520000 0.115032
47530000 0.117934
47540000 0.120833
47550000 0.12373
47560000 0.126623
47570000 0.129513
47580000 0.132399
47590000 0.135283
47600000 0.138163
47610000 0.141039
47620000 0.143912
47630000 0.146782
47640000 0.149647
47650000 0.152509
47660000 0.155367
47670000 0.158222
47680000 0.161072
47690000 0.163918
47700000 0.166761
47710000 0.169599
47720000 0.172432
47730000 0.175262
47740000 0.178087
47750000 0.180908
47760000 0.183724
47770000 0.186535
47780000 0.189342
47790000 0.192144
47800000 0.194942
47810000 0.197734
47820000 0.200522
47830000 0.203304
47840000 0.206082
47850000 0.208854
47860000 0.211621
47870000 0.214383
47880000 0.217139
47890000 0.21989
47900000 0.222635
47910000 0.225375
47920000 0.22811
47930000 0.230838
47940000 0.233561
47950000 0.236278
47960000 0.238989
47970000 0.241694
47980000 0.244393
47990000 0.247086
48000000 0.249773
48010000 0.252453
48020000 0.255128
48030000 0.257795
48040000 0.260457
48050000 0.263112
48060000 0.26576
48070000 0.268401
48080000 0.271036
48090000 0.273665
48100000 0.276286
48110000 0.2789
48120000 0.281508
48130000 0.284108
48140000 0.286701
48150000 0.289288
48160000 0.291866
48170000 0.294438
48180000 0.297002
48190000 0.299559
48200000 0.302108
48210000 0.30465
48220000 0.307184
48230000 0.309711
48240000 0.312229
48250000 0.31474
48260000 0.317243
48270000 0.319739
48280000 0.322226
48290000 0.324705
48300000 0.327176
48310000 0.329639
48320000 0.332093
48330000 0.334539
48340000 0.336977
48350000 0.339407
48360000 0.341828
48370000 0.34424
48380000 0.346644
48390000 0.349039
48400000 0.351425
48410000 0.353803
48420000 0.356172
48430000 0.358532
48440000 0.360883
48450000 0.363224
48460000 0.365557
48470000 0.367881
48480000 0.370195
48490000 0.372501
48500000 0.374797
48510000 0.377083
48520000 0.37936
48530000 0.381628
48540000 0.383886
48550000 0.386134
48560000 0.388373
48570000 0.390602
48580000 0.392822
48590000 0.395031
48600000 0.397231
48610000 0.399421
48620000 0.401601
48630000 0.40377
48640000 0.40593
48650000 0.408079
48660000 0.410219
48670000 0.412348
48680000 0.414466
48690000 0.416575
48700000 0.418673
48710000 0.42076
48720000 0.422837
48730000 0.424903
48740000 0.426959
48750000 0.429004
48760000 0.431039
48770000 0.433062
48780000 0.435075
48790000 0.437077
48800000 0.439068
48810000 0.441048
48820000 0.443017
48830000 0.444974
48840000 0.446921
48850000 0.448857
48860000 0.450781
48870000 0.452694
48880000 0.454596
48890000 0.456486
48900000 0.458365
48910000 0.460233
48920000 0.462089
48930000 0.463933
48940000 0.465766
48950000 0.467587
48960000 0.469397
48970000 0.471195
48980000 0.472981
48990000 0.474755
49000000 0.476517
49010000 0.478268
49020000 0.480006
49030000 0.481733
49040000 0.483447
49050000 0.485149
49060000 0.48684
49070000 0.488518
49080000 0.490183
49090000 0.491837
49100000 0.493478
49110000 0.495107
49120000 0.496724
49130000 0.498328
49140000 0.49992
49150000 0.501499
49160000 0.503065
49170000 0.504619
49180000 0.506161
49190000 0.50769
49200000 0.509206
49210000 0.510709
49220000 0.5122
49230000 0.513678
49240000 0.515142
49250000 0.516595
49260000 0.518034
49270000 0.51946
49280000 0.520873
49290000 0.522273
49300000 0.523661
49310000 0.525035
49320000 0.526395
49330000 0.527743
49340000 0.529078
49350000 0.530399
49360000 0.531707
49370000 0.533002
49380000 0.534284
49390000 0.535552
49400000 0.536806
49410000 0.538048
49420000 0.539276
49430000 0.54049
49440000 0.541691
49450000 0.542878
49460000 0.544052
49470000 0.545212
49480000 0.546358
49490000 0.547491
49500000 0.548611
49510000 0.549716
49520000 0.550808
49530000 0.551886
49540000 0.55295
49550000 0.554
49560000 0.555037
49570000 0.556059
49580000 0.557068
49590000 0.558063
49600000 0.559043
49610000 0.56001
49620000 0.560963
49630000 0.561902
49640000 0.562827
49650000 0.563737
49660000 0.564634
49670000 0.565516
49680000 0.566385
49690000 0.567239
49700000 0.568079
49710000 0.568905
49720000 0.569716
49730000 0.570514
49740000 0.571297
49750000 0.572066
49760000 0.57282
49770000 0.57356
49780000 0.574286
49790000 0.574998
49800000 0.575695
49810000 0.576377
49820000 0.577046
49830000 0.5777
49840000 0.578339
49850000 0.578964
49860000 0.579574
49870000 0.58017
49880000 0.580752
49890000 0.581319
49900000 0.581871
49910000 0.582409
49920000 0.582933
49930000 0.583441
49940000 0.583936
49950000 0.584415
49960000 0.58488
49970000 0.585331
49980000 0.585766
49990000 0.586187
50000000 0.586594
50010000 0.586986
50020000 0.587363
50030000 0.587725
50040000 0.588073
50050000 0.588406
50060000 0.588724
50070000 0.589028
50080000 0.589316
50090000 0.589591
50100000 0.58985
50110000 0.590095
50120000 0.590324
50130000 0.59054
50140000 0.59074
50150000 0.590926
50160000 0.591096
50170000 0.591252
50180000 0.591394
50190000 0.59152
50200000 0.591632
50210000 0.591729
50220000 0.591811
50230000 0.591878
50240000 0.591931
50250000 0.591968
50260000 0.591991
50270000 0.591999
50280000 0.591993
50290000 0.591971
50300000 0.591935
50310000 0.591884
50320000 0.591818
50330000 0.591737
50340000 0.591642
50350000 0.591532
50360000 0.591406
50370000 0.591267
50380000 0.591112
50390000 0.590943
50400000 0.590758
50410000 0.59056
50420000 0.590346
50430000 0.590117
50440000 0.589874
50450000 0.589616
50460000 0.589344
50470000 0.589056
50480000 0.588754
50490000 0.588437
50500000 0.588105
50510000 0.587759
50520000 0.587398
50530000 0.587023
50540000 0.586632
50550000 0.586227
50560000 0.585807
50570000 0.585373
50580000 0.584924
50590000 0.584461
50600000 0.583982
50610000 0.58349
50620000 0.582982
50630000 0.58246
50640000 0.581924
50650000 0.581373
50660000 0.580807
50670000 0.580227
50680000 0.579633
50690000 0.579023
50700000 0.5784
50710000 0.577762
50720000 0.577109
50730000 0.576442
50740000 0.575761
50750000 0.575065
50760000 0.574355
50770000 0.573631
50780000 0.572892
50790000 0.572139
50800000 0.571372
50810000 0.57059
50820000 0.569794
50830000 0.568984
50840000 0.568159
50850000 0.567321
50860000 0.566468
50870000 0.565601
50880000 0.56472
50890000 0.563824
50900000 0.562915
50910000 0.561992
50920000 0.561054
50930000 0.560103
50940000 0.559137
50950000 0.558158
50960000 0.557164
50970000 0.556157
50980000 0.555136
50990000 0.554101
51000000 0.553052
51010000 0.551989
51020000 0.550912
51030000 0.549822
51040000 0.548718
51050000 0.5476
51060000 0.546468
51070000 0.545323
51080000 0.544164
51090000 0.542992
51100000 0.541806
51110000 0.540606
51120000 0.539393
51130000 0.538167
51140000 0.536927
